"id","date_heure","lieu","montant","type","compte_credit_id","compte_debit_id","modele_detection_id"
"2921","2021-12-19 16:25:40.487","New Donovantown","238.87","VIREMENT","290","122","5"
"2922","2020-10-04 21:22:32.901","Dareside","929.35","AUTRE","427","260","4"
"2923","2023-09-09 18:22:07.698","Kirlinmouth","594.64","VIREMENT","112","307","4"
"2924","2022-07-07 00:35:01.786","Lake Vernon","56.29","RETRAIT","488","323","4"
"2925","2022-04-03 16:56:22.066","Hermanstad","7.31","AUTRE","178","211","2"
"2926","2022-08-29 01:38:18.277","West Lorrianemouth","678.39","RETRAIT","195","376","5"
"2927","2021-08-03 04:19:25.214","Melindastad","99.71","VIREMENT","46","108","1"
"2928","2021-10-02 14:26:31.505","Mrazport","755.33","RETRAIT","32","56","4"
"2929","2023-07-12 21:47:34.122","Gutmannshire","477.77","TRANSFERT_INTERNE","342","431","4"
"2930","2023-03-29 23:45:30.268","Rosendomouth","206.64","TRANSFERT_INTERNE","31","101","4"
"2931","2020-10-06 08:22:56.125","Mohammedmouth","4.78","RETRAIT","319","49","5"
"2932","2022-05-27 06:18:54.461","West Ed","733.97","RETRAIT","124","376","2"
"2933","2021-12-13 16:09:56.399","North Jule","282.24","TRANSFERT_INTERNE","93","160","4"
"2934","2020-11-17 07:22:27.32","Salvatorechester","425.55","AUTRE","115","160","2"
"2935","2023-04-25 10:57:08.921","Bergnaumborough","74.29","PAIEMENT_CARTE_CREDIT","294","418","4"
"2936","2023-07-12 08:28:50.99","Palmerport","465.62","AUTRE","172","326","2"
"2937","2023-01-03 16:59:53.569","New Rene","730.93","RETRAIT","29","353","4"
"2938","2020-12-03 12:56:22.688","Sangland","238.27","VIREMENT","285","172","5"
"2939","2023-02-14 05:28:11.665","Hillltown","286.53","VIREMENT","108","472","5"
"2940","2021-09-23 00:52:25.267","East Roderickshire","897.32","VIREMENT","76","489","4"
"2941","2022-01-28 19:36:43.161","North Sima","159.9","PAIEMENT_CARTE_CREDIT","96","225","4"
"2942","2023-01-06 17:19:22.546","Lindgrenburgh","937.87","TRANSFERT_INTERNE","195","38","3"
"2943","2023-01-13 07:21:20.388","South Cody","358.27","VIREMENT","167","186","2"
"2944","2021-01-05 21:02:49.948","East Adan","900.28","TRANSFERT_INTERNE","366","177","3"
"2945","2020-02-28 23:45:02.349","Tanishaport","492.8","AUTRE","299","464","2"
"2946","2020-09-01 05:36:17.717","West Vincentchester","436.9","VIREMENT","2","329","2"
"2947","2020-05-16 05:53:40.241","North Tyreefort","331.21","AUTRE","258","139","2"
"2948","2020-02-19 12:18:23.904","Port Rory","161.02","VIREMENT","235","182","3"
"2949","2020-06-24 07:56:47.756","New Michel","541.14","TRANSFERT_INTERNE","437","229","3"
"2950","2021-08-23 09:25:23.124","Lindgrenstad","216.79","RETRAIT","221","467","3"
"2951","2022-11-11 05:46:53.45","Lake Hipolitotown","819.35","AUTRE","76","383","1"
"2952","2023-02-25 20:23:17.568","Greenfeldermouth","338.91","TRANSFERT_INTERNE","168","118","2"
"2953","2020-06-09 19:04:03.897","Octavioville","278.6","TRANSFERT_INTERNE","429","230","3"
"2954","2023-04-21 18:56:45.785","Torphymouth","216.72","AUTRE","450","455","1"
"2955","2020-01-08 22:14:03.96","Port Sid","380.25","TRANSFERT_INTERNE","156","156","3"
"2956","2020-01-27 01:06:53.728","Leuschkeburgh","333.44","RETRAIT","292","452","3"
"2957","2021-12-09 14:54:37.341","East Brandonport","95.23","VIREMENT","121","247","5"
"2958","2022-03-24 21:58:26.526","South Wm","617.38","RETRAIT","136","113","1"
"2959","2020-08-07 12:19:29.007","Jorgeton","963.98","AUTRE","64","145","4"
"2960","2021-07-30 04:59:39.982","Lake Shirl","290.77","AUTRE","483","24","2"
"2961","2021-05-16 03:32:12.153","East Dominic","57.85","VIREMENT","250","406","2"
"2962","2021-06-22 18:05:22.021","Champlinmouth","651.21","RETRAIT","107","139","5"
"2963","2022-12-02 02:16:18.8","North Glennbury","652.93","RETRAIT","434","81","1"
"2964","2020-08-31 05:07:41.405","Runtemouth","559.97","AUTRE","399","413","2"
"2965","2021-11-01 04:40:30.004","North Rudolfshire","584.78","AUTRE","15","286","1"
"2966","2022-09-09 04:58:54.233","Ryanborough","235.06","RETRAIT","222","420","3"
"2967","2021-09-05 18:21:43.489","North Larry","878.53","VIREMENT","54","290","4"
"2968","2021-10-16 08:59:02.686","Cedrickchester","272.75","PAIEMENT_CARTE_CREDIT","409","93","5"
"2969","2022-08-19 09:53:47.274","Noelton","74.9","VIREMENT","320","28","3"
"2970","2020-05-28 14:07:02.917","North Francisco","162.57","AUTRE","321","115","3"
"2971","2020-01-31 10:02:55.238","Kinghaven","700.58","TRANSFERT_INTERNE","359","331","3"
"2972","2020-03-22 16:42:21.125","Monahanfort","382.61","AUTRE","65","6","4"
"2973","2020-12-26 23:52:21.783","East Herlindaport","3.86","VIREMENT","402","436","5"
"2974","2022-04-17 06:30:06.698","New Sharri","358.37","VIREMENT","465","205","5"
"2975","2023-05-18 19:15:27.027","Port Emmalineville","869.87","RETRAIT","77","271","4"
"2976","2023-04-20 05:21:35.519","Mullerville","217.25","AUTRE","260","307","1"
"2977","2022-04-30 04:36:42.145","Vanfurt","769.18","TRANSFERT_INTERNE","304","357","4"
"2978","2021-02-20 02:29:36.892","South Cathiehaven","127.37","RETRAIT","411","217","5"
"2979","2020-01-18 09:29:18.46","West Erickside","218.15","TRANSFERT_INTERNE","144","255","1"
"2980","2022-07-22 00:47:43.635","Faheyshire","271.58","AUTRE","368","130","1"
"2981","2020-08-23 03:57:02.235","New Wilford","657.9","TRANSFERT_INTERNE","178","170","5"
"2982","2020-05-31 02:09:55.191","New Oliver","560.24","RETRAIT","116","286","2"
"2983","2023-03-31 03:34:29.919","East Kimberelyside","661.53","AUTRE","258","304","3"
"2984","2022-05-03 18:41:47.262","Brigitteview","55.66","TRANSFERT_INTERNE","378","415","3"
"2985","2023-08-24 16:58:44.701","East Quentinbury","259.23","VIREMENT","275","455","3"
"2986","2020-05-11 13:30:18.303","West Bryant","309.02","RETRAIT","109","414","5"
"2987","2022-12-01 07:17:17.626","New Vernita","812.56","PAIEMENT_CARTE_CREDIT","240","405","3"
"2988","2021-04-26 01:11:17.823","New Harveyfurt","8.93","TRANSFERT_INTERNE","294","416","5"
"2989","2022-02-12 21:23:31.022","Hillsville","10.77","TRANSFERT_INTERNE","96","366","2"
"2990","2022-03-23 11:49:59.184","East Bryanburgh","591.36","TRANSFERT_INTERNE","269","249","3"
"2991","2020-01-15 07:35:21.078","Evetteside","111.47","RETRAIT","100","235","5"
"2992","2022-03-27 22:49:54.081","Hesselfort","747.12","PAIEMENT_CARTE_CREDIT","401","411","2"
"2993","2020-12-01 13:02:34.215","Tessview","196.1","VIREMENT","468","352","1"
"2994","2021-03-12 08:06:13.886","Salchester","630.02","AUTRE","172","146","1"
"2995","2023-06-23 23:38:34.526","West Donaldtown","443.39","RETRAIT","361","46","2"
"2996","2023-04-05 00:04:40.524","Mildahaven","415.52","VIREMENT","284","187","4"
"2997","2020-04-08 11:27:41.09","Gutkowskishire","910.21","PAIEMENT_CARTE_CREDIT","32","458","3"
"2998","2021-11-11 17:50:21.531","North Shaunburgh","213.34","TRANSFERT_INTERNE","334","479","1"
"2999","2021-12-04 12:14:26.713","East Regine","832.05","AUTRE","118","8","4"
"3000","2023-08-22 04:30:42.552","North Malenafurt","163.91","VIREMENT","302","267","4"
"3001","2022-07-12 19:41:46.772","West Georgeland","501.54","AUTRE","197","188","5"
"3002","2023-08-10 00:06:24.684","New Dante","166.45","AUTRE","180","473","4"
"3003","2023-05-25 23:45:13.457","Port Vania","465.68","VIREMENT","196","219","3"
"3004","2021-07-13 22:10:07.597","North Edyth","433.42","TRANSFERT_INTERNE","346","54","3"
"3005","2021-05-11 09:44:44.098","North Jaquelynside","395.19","AUTRE","70","363","5"
"3006","2023-04-05 01:29:27.015","South Bernieside","199.89","VIREMENT","486","475","5"
"3007","2023-04-21 12:14:50.162","Lake Ardelia","973.37","PAIEMENT_CARTE_CREDIT","291","485","5"
"3008","2021-03-22 14:02:20.235","Roxyborough","874.72","TRANSFERT_INTERNE","90","220","2"
"3009","2022-09-25 17:56:08.651","Kimberliebury","292.62","RETRAIT","19","321","2"
"3010","2023-06-11 05:59:30.044","Port Estefana","857.74","PAIEMENT_CARTE_CREDIT","489","145","3"
"3011","2022-06-22 18:22:22.509","Lake Jorge","720.61","PAIEMENT_CARTE_CREDIT","231","488","1"
"3012","2022-09-23 21:11:40.297","North Annalisa","351.1","AUTRE","392","411","5"
"3013","2023-04-24 19:34:17.503","East Deangelofort","971.48","VIREMENT","172","72","4"
"3014","2020-06-14 23:27:32.101","South Randolph","521.61","RETRAIT","419","264","2"
"3015","2023-06-19 16:51:59.421","New Trumanborough","152.13","VIREMENT","185","370","4"
"3016","2022-04-25 20:21:44.252","South Concetta","237.1","TRANSFERT_INTERNE","191","134","3"
"3017","2023-05-18 06:53:44.007","East Ira","82.42","AUTRE","42","18","2"
"3018","2023-07-08 04:05:33.92","Kerlukehaven","948.21","VIREMENT","327","143","3"
"3019","2021-10-01 10:55:39.801","East Hung","693.19","VIREMENT","139","409","4"
"3020","2021-01-30 02:21:23.962","Lockmanfort","453.26","TRANSFERT_INTERNE","373","229","2"
"3021","2020-08-19 09:54:44.109","West Asa","281.6","AUTRE","143","283","2"
"3022","2020-08-10 01:39:16.415","East Lavonaside","655.94","AUTRE","255","461","2"
"3023","2021-10-11 06:18:11.471","West Ozzie","290.63","RETRAIT","260","345","2"
"3024","2023-03-17 18:01:04.882","Takishaborough","280.06","RETRAIT","23","170","2"
"3025","2020-03-26 12:10:41.562","West Lloydmouth","616.67","VIREMENT","398","60","4"
"3026","2021-02-02 14:03:19.563","West Zanetown","901.81","TRANSFERT_INTERNE","276","20","5"
"3027","2020-03-24 09:02:43.597","New Marylee","862.97","AUTRE","89","114","4"
"3028","2020-07-08 03:45:50.677","Klockohaven","624.3","VIREMENT","407","202","5"
"3029","2020-10-12 07:18:46.141","New Cherise","192.04","AUTRE","284","446","4"
"3030","2021-04-15 02:13:28.68","Drewfurt","787.39","TRANSFERT_INTERNE","217","326","2"
"3031","2021-03-31 17:48:12.973","New Nathanael","422.12","PAIEMENT_CARTE_CREDIT","220","326","5"
"3032","2023-04-16 08:15:18.735","Florentinaburgh","123.72","AUTRE","31","146","1"
"3033","2022-01-24 01:53:04.161","Moenmouth","717.07","VIREMENT","251","211","4"
"3034","2022-03-20 06:53:48.185","East Reva","825.99","TRANSFERT_INTERNE","366","2","3"
"3035","2020-04-27 10:46:54.626","South Karry","176.67","VIREMENT","95","447","2"
"3036","2021-11-09 03:13:53.046","West Reyview","81.57","RETRAIT","61","339","2"
"3037","2023-01-03 03:25:36.381","Boscotown","195.54","TRANSFERT_INTERNE","300","493","2"
"3038","2022-10-22 17:36:18.564","West Lacie","692.31","AUTRE","309","305","2"
"3039","2020-07-02 22:18:11.72","South Tyrone","942.65","TRANSFERT_INTERNE","102","428","2"
"3040","2020-08-12 12:12:25.276","North Royceburgh","766.2","RETRAIT","277","383","5"
"3041","2021-05-12 03:02:36.533","South Corenefurt","480.52","VIREMENT","232","354","5"
"3042","2023-02-10 16:25:45.254","Dianshire","368.66","RETRAIT","410","396","2"
"3043","2022-12-05 16:01:52.889","Farrellberg","974.75","VIREMENT","66","355","5"
"3044","2020-03-02 04:55:21.484","Walshburgh","173.86","VIREMENT","123","4","3"
"3045","2022-11-01 10:46:12.744","Hoytville","314.48","VIREMENT","34","113","5"
"3046","2020-05-20 16:20:53.403","Jammieberg","537.39","PAIEMENT_CARTE_CREDIT","484","259","3"
"3047","2021-12-19 17:50:03.418","East Stanland","286.49","RETRAIT","11","483","5"
"3048","2020-04-25 02:13:17.322","Theronbury","342.53","PAIEMENT_CARTE_CREDIT","182","111","4"
"3049","2020-11-10 23:30:05.049","Lake Glendora","800.46","PAIEMENT_CARTE_CREDIT","390","212","4"
"3050","2023-01-02 07:14:01.4","East Dorinda","444.22","AUTRE","285","206","2"
"3051","2023-07-29 03:39:22.23","Kleinborough","704.46","PAIEMENT_CARTE_CREDIT","282","334","3"
"3052","2020-07-11 18:05:28.447","Considinemouth","466.63","RETRAIT","265","259","5"
"3053","2022-07-19 01:40:58.848","Chaunceybury","748.56","PAIEMENT_CARTE_CREDIT","93","198","3"
"3054","2022-04-15 17:52:04.858","West Tobihaven","303.7","TRANSFERT_INTERNE","27","100","2"
"3055","2022-01-24 19:23:49.995","Granvilleton","231.15","VIREMENT","64","118","5"
"3056","2020-01-04 10:09:24.972","Michaelaside","905.1","AUTRE","100","444","3"
"3057","2022-07-09 04:09:49.261","Milfordfurt","872.27","PAIEMENT_CARTE_CREDIT","135","159","1"
"3058","2020-09-14 02:27:01.016","Port Jeroldtown","381.5","RETRAIT","5","114","5"
"3059","2020-01-25 12:44:17.818","Lake Wyatt","685.76","PAIEMENT_CARTE_CREDIT","123","239","3"
"3060","2020-11-05 00:55:23.343","Dibberttown","799.76","RETRAIT","206","40","4"
"3061","2022-08-15 19:53:20.877","West Clementebury","218.76","RETRAIT","199","235","2"
"3062","2023-08-02 09:21:41.862","Lionelmouth","644.05","TRANSFERT_INTERNE","214","341","1"
"3063","2020-12-11 18:51:37.432","Fumikoshire","916.65","RETRAIT","458","470","1"
"3064","2020-12-18 15:20:52.404","North Margariteville","753.25","RETRAIT","436","91","5"
"3065","2021-02-06 02:25:28.027","Danettehaven","309.42","RETRAIT","132","148","5"
"3066","2020-11-10 05:06:51.323","Brakusland","726.32","VIREMENT","85","219","2"
"3067","2020-11-21 10:16:06.306","Walkerbury","655.13","VIREMENT","84","243","5"
"3068","2022-10-21 03:46:57.052","North Andres","979.45","AUTRE","237","489","5"
"3069","2020-02-26 20:46:23.698","East Emmittmouth","112.69","TRANSFERT_INTERNE","162","146","2"
"3070","2022-07-22 10:11:10.179","Tammyburgh","205.67","AUTRE","460","62","3"
"3071","2021-08-08 05:28:20.229","Mayermouth","731.49","RETRAIT","100","6","5"
"3072","2021-04-11 09:14:37.802","Lake Isidrofurt","273.59","RETRAIT","402","286","5"
"3073","2021-02-14 05:11:57.171","West Myrna","895.79","RETRAIT","127","49","5"
"3074","2020-06-22 20:00:54.722","Wilmerton","844.55","RETRAIT","378","291","5"
"3075","2022-06-27 05:12:21.408","Melaniside","820.86","TRANSFERT_INTERNE","46","377","4"
"3076","2022-12-04 11:18:36.344","Bahringermouth","20.18","RETRAIT","454","146","2"
"3077","2021-04-09 14:56:49.995","North Lonnie","750.72","AUTRE","413","38","1"
"3078","2021-08-01 15:06:07.303","New Toriestad","295.53","TRANSFERT_INTERNE","426","491","5"
"3079","2021-05-04 20:08:05.416","North Lewisbury","554.83","VIREMENT","342","200","1"
"3080","2022-07-09 03:41:24.218","Larsonland","426.18","PAIEMENT_CARTE_CREDIT","98","479","4"
"3081","2021-08-07 20:48:26.691","Tillmanside","961.14","VIREMENT","99","339","3"
"3082","2023-02-17 16:05:14.683","Rueckerburgh","333.88","AUTRE","380","216","4"
"3083","2021-11-09 22:17:32.948","West Rivka","695.89","TRANSFERT_INTERNE","302","330","5"
"3084","2023-06-05 19:04:20.002","Karinamouth","834.54","AUTRE","329","379","1"
"3085","2020-03-02 16:35:07.375","Leannonberg","347.56","AUTRE","361","271","5"
"3086","2021-09-03 13:11:00.296","Florettatown","227.94","AUTRE","6","445","5"
"3087","2021-07-04 03:22:31.842","Lake Kathleenport","162.01","AUTRE","147","411","4"
"3088","2021-08-11 23:32:39.088","Hudsonbury","944.4","AUTRE","141","153","2"
"3089","2022-05-03 09:17:56.518","Gitamouth","812.61","TRANSFERT_INTERNE","5","236","3"
"3090","2022-02-13 09:17:43.207","Alecshire","375.42","TRANSFERT_INTERNE","40","83","3"
"3091","2020-07-27 20:43:11.193","Andersonhaven","691.64","AUTRE","57","228","5"
"3092","2023-08-18 20:38:11.575","East Anne","733.73","VIREMENT","184","419","2"
"3093","2022-12-30 00:45:34.836","Jameberg","70.42","AUTRE","187","385","3"
"3094","2021-10-09 17:06:37.094","Leschtown","950.78","RETRAIT","465","431","3"
"3095","2021-09-15 13:24:34.41","Lake Lenard","739.64","RETRAIT","344","101","2"
"3096","2020-12-04 18:45:07.595","New Concettaside","130.76","TRANSFERT_INTERNE","109","436","5"
"3097","2021-09-02 02:37:20.68","Eliseoside","767.23","RETRAIT","322","325","4"
"3098","2021-10-21 23:57:56.484","South Antone","177.06","TRANSFERT_INTERNE","66","231","1"
"3099","2021-08-17 06:38:34.487","Wisozkfurt","730.74","AUTRE","3","323","1"
"3100","2021-12-22 17:26:38.898","New Drew","450.96","RETRAIT","439","490","5"
"3101","2022-09-10 03:49:06.493","North Racquel","946.32","RETRAIT","26","13","2"
"3102","2020-11-27 12:16:28.557","Kourtneyport","808.58","VIREMENT","355","128","4"
"3103","2021-02-24 03:02:03.595","Ronnyberg","143.93","VIREMENT","167","419","2"
"3104","2020-09-12 16:09:02.441","Whitneytown","692.69","PAIEMENT_CARTE_CREDIT","118","341","3"
"3105","2022-08-13 22:29:38.767","Medastad","557.88","RETRAIT","255","108","3"
"3106","2022-02-05 21:07:35.804","Purdyton","684.82","AUTRE","195","420","3"
"3107","2023-07-16 22:14:45.608","Littelmouth","278.47","AUTRE","455","271","3"
"3108","2023-04-15 05:04:19.542","East Alexis","835.1","TRANSFERT_INTERNE","395","274","4"
"3109","2023-02-27 20:48:45.163","Dooleyville","664.31","VIREMENT","51","37","3"
"3110","2022-11-17 12:15:45.933","South Ronny","75.94","PAIEMENT_CARTE_CREDIT","113","434","3"
"3111","2020-01-09 01:08:08.392","East Rosaleechester","972.31","RETRAIT","239","289","5"
"3112","2023-01-22 17:37:55.004","Rosamariabury","207.46","TRANSFERT_INTERNE","360","64","5"
"3113","2020-10-22 14:48:28.515","East Dori","229.89","AUTRE","356","372","5"
"3114","2023-09-05 00:22:33.807","Sawaynmouth","427.32","RETRAIT","430","439","4"
"3115","2022-08-14 06:03:35.546","Ronniehaven","827.91","TRANSFERT_INTERNE","112","366","2"
"3116","2020-04-27 03:23:35.846","Port Leopoldo","725.95","AUTRE","16","127","5"
"3117","2020-09-22 20:06:33.41","Lehnermouth","690.76","AUTRE","489","159","2"
"3118","2022-09-08 20:58:58.123","Hauckfort","204.67","AUTRE","413","338","2"
"3119","2023-02-04 09:06:38.298","Latrishaside","221.16","AUTRE","137","192","5"
"3120","2023-01-26 20:09:57.897","South Aura","333.49","RETRAIT","203","391","5"
"3121","2022-07-31 21:39:21.169","Paucekshire","212.21","TRANSFERT_INTERNE","363","49","3"
"3122","2020-03-15 19:38:11.401","Laraport","689.15","AUTRE","176","319","4"
"3123","2022-05-16 04:32:34.223","Lake Bryanchester","79.19","RETRAIT","466","233","2"
"3124","2021-01-18 21:49:43.767","Merlinhaven","110.9","RETRAIT","76","34","2"
"3125","2020-06-21 21:34:47.839","Hammesberg","611.77","TRANSFERT_INTERNE","455","373","2"
"3126","2021-04-05 12:40:37.297","South Giovanniland","606.89","VIREMENT","215","148","3"
"3127","2022-04-06 19:11:46.59","Cummerataside","450.63","TRANSFERT_INTERNE","443","89","4"
"3128","2021-08-16 10:55:51.842","Angleburgh","201.56","AUTRE","22","193","5"
"3129","2023-03-30 17:12:39.911","Abshirefort","302.56","RETRAIT","480","346","4"
"3130","2022-06-25 13:45:39.353","West Domenicmouth","932.99","AUTRE","223","409","1"
"3131","2021-03-28 13:09:21.942","North Roman","153.3","TRANSFERT_INTERNE","13","278","5"
"3132","2020-12-15 17:55:58.312","New Brent","919.9","AUTRE","161","475","5"
"3133","2021-01-10 12:54:56.748","Hellerfurt","740.86","RETRAIT","184","283","1"
"3134","2022-11-28 19:05:22.39","Thompsonmouth","49.66","PAIEMENT_CARTE_CREDIT","430","424","2"
"3135","2021-01-25 11:02:36.711","Ondrickamouth","36.85","AUTRE","302","119","1"
"3136","2020-05-25 00:20:33.606","Ankundingville","624.7","RETRAIT","2","234","4"
"3137","2023-06-10 17:26:52.127","Littelton","188.4","RETRAIT","439","105","4"
"3138","2023-03-06 03:41:20.068","Lake Honey","830.73","PAIEMENT_CARTE_CREDIT","62","267","1"
"3139","2022-03-31 20:05:30.957","Port Giuseppinaville","328.43","RETRAIT","16","54","4"
"3140","2022-03-25 01:38:18.041","New Clemente","105.73","VIREMENT","473","189","3"
"3141","2022-02-28 10:53:01.652","North Trudi","784.12","RETRAIT","170","378","5"
"3142","2022-03-26 06:29:35.237","Lake Arlachester","33.13","VIREMENT","282","286","3"
"3143","2022-02-18 11:23:11.349","Irmaburgh","931.79","PAIEMENT_CARTE_CREDIT","60","331","3"
"3144","2021-02-11 04:43:52.373","Lake Mckinley","250.36","AUTRE","70","314","5"
"3145","2023-04-11 20:57:29.49","Port Yoshie","379.79","AUTRE","476","227","4"
"3146","2022-01-08 04:30:17.112","Lake Isa","244.7","TRANSFERT_INTERNE","116","421","2"
"3147","2020-08-24 12:59:48.382","Lake Thresa","438.76","AUTRE","26","303","2"
"3148","2020-07-15 21:31:09.668","Cletaview","907.48","AUTRE","202","247","2"
"3149","2022-03-14 19:52:38.448","New Mickeybury","184.4","RETRAIT","288","241","2"
"3150","2021-08-28 17:36:43.534","West Darabury","446.51","PAIEMENT_CARTE_CREDIT","433","260","4"
"3151","2021-01-08 18:07:00.406","Mannside","400.93","VIREMENT","292","174","4"
"3152","2020-06-26 02:37:10.701","Kunzebury","379","AUTRE","88","418","4"
"3153","2022-11-11 20:31:24.175","Kochtown","494.67","AUTRE","285","157","3"
"3154","2022-10-27 21:56:53.646","New Velva","302.04","RETRAIT","220","106","2"
"3155","2023-06-12 12:55:30.784","Dietrichside","531.39","AUTRE","182","75","2"
"3156","2022-12-10 05:45:20.927","South Mableton","251.37","AUTRE","185","170","3"
"3157","2021-04-19 14:15:05.184","New Arden","834.06","TRANSFERT_INTERNE","147","182","5"
"3158","2022-07-04 11:51:41.086","North Eliasmouth","179.87","PAIEMENT_CARTE_CREDIT","19","491","3"
"3159","2023-07-23 02:08:25.521","North Frederick","227.28","RETRAIT","432","129","4"
"3160","2020-01-14 21:39:24.023","Wendolynton","193.88","RETRAIT","401","460","4"
"3161","2020-07-07 02:30:58.043","Benjaminport","971","VIREMENT","113","453","5"
"3162","2020-09-14 07:48:20.027","Arnulfoland","556.26","TRANSFERT_INTERNE","166","116","5"
"3163","2020-01-10 09:42:22.238","New Jospehside","215.92","AUTRE","231","30","3"
"3164","2023-05-02 20:35:50.409","East Rosarioton","640.85","RETRAIT","318","479","2"
"3165","2020-10-01 11:06:42.291","Langfort","288.19","AUTRE","253","94","3"
"3166","2023-01-13 23:59:09.221","South Carrolton","125.09","RETRAIT","428","131","4"
"3167","2023-03-19 02:32:25.845","Abernathyland","431.77","RETRAIT","272","274","5"
"3168","2021-11-18 04:41:04.631","South Staciemouth","20.39","AUTRE","272","223","5"
"3169","2023-03-02 22:12:29.049","Lake Armando","871.12","TRANSFERT_INTERNE","383","382","5"
"3170","2022-05-24 18:18:16.687","Moenville","535.02","PAIEMENT_CARTE_CREDIT","198","158","1"
"3171","2021-09-02 13:55:53.403","New Louiechester","296.34","AUTRE","331","247","4"
"3172","2023-08-04 16:24:28.936","New Kurtis","26.59","VIREMENT","217","160","5"
"3173","2021-07-06 04:32:28.215","Leannonborough","643.03","AUTRE","26","239","5"
"3174","2023-07-23 04:01:49.594","Greenholtside","248.04","AUTRE","262","346","2"
"3175","2022-05-10 03:32:55.983","North Zackarychester","656.66","TRANSFERT_INTERNE","433","38","2"
"3176","2020-06-06 07:36:59.311","New Ashleeland","689.14","TRANSFERT_INTERNE","178","328","2"
"3177","2022-08-19 17:08:44.262","West Vicentamouth","616.44","PAIEMENT_CARTE_CREDIT","476","71","3"
"3178","2021-07-22 12:10:57.765","Yaekotown","534.37","AUTRE","456","454","2"
"3179","2020-12-30 18:31:07.515","Port Carie","504.46","VIREMENT","219","432","4"
"3180","2022-02-21 22:39:30.785","South Louiseside","330.65","AUTRE","237","176","2"
"3181","2021-02-28 16:24:06.95","East Fridaport","268.65","AUTRE","107","268","1"
"3182","2020-12-28 21:39:56.152","Roweburgh","627.51","VIREMENT","136","397","3"
"3183","2020-11-09 11:00:33.762","South Lamar","229.95","RETRAIT","284","439","2"
"3184","2022-05-13 07:56:33.027","Rudolphstad","667.25","PAIEMENT_CARTE_CREDIT","139","306","5"
"3185","2022-10-13 04:54:22.035","Vonmouth","522.04","RETRAIT","418","241","2"
"3186","2023-05-26 06:54:49.631","Criststad","250.18","TRANSFERT_INTERNE","66","122","3"
"3187","2021-06-25 18:00:22.763","Walkerfurt","456.53","VIREMENT","165","489","3"
"3188","2021-08-18 14:00:21.23","Domingoside","924.37","TRANSFERT_INTERNE","3","232","2"
"3189","2022-04-25 00:18:33.08","Michelinebury","46.71","VIREMENT","244","374","4"
"3190","2021-08-27 16:23:16.853","North Darceychester","674.03","VIREMENT","295","21","5"
"3191","2021-09-16 20:39:34.013","North Isaiasview","31.03","RETRAIT","193","363","5"
"3192","2020-08-30 22:15:38.955","Treutelside","332.25","RETRAIT","99","488","4"
"3193","2020-10-01 19:07:58.004","Leechester","412.23","VIREMENT","443","433","2"
"3194","2021-02-01 19:24:13.826","Kosston","561.48","AUTRE","98","176","5"
"3195","2023-09-02 01:28:06.476","Port Lilla","917.67","AUTRE","219","109","2"
"3196","2020-09-04 03:46:19.987","Shieldsmouth","747.74","AUTRE","340","439","5"
"3197","2021-04-18 09:20:28.969","Satterfieldchester","805.83","TRANSFERT_INTERNE","433","407","4"
"3198","2022-06-08 17:36:45.048","New Nichole","45.46","PAIEMENT_CARTE_CREDIT","124","33","3"
"3199","2020-05-27 23:32:29.797","East Reed","229.65","RETRAIT","222","473","4"
"3200","2020-10-06 16:13:30.299","Kilbackstad","150","RETRAIT","88","203","5"
"3201","2020-10-27 23:21:01.135","New Lamont","820.68","VIREMENT","294","147","3"
"3202","2020-10-20 09:44:48.507","South Chetstad","169.26","VIREMENT","264","169","5"
"3203","2022-04-11 00:34:35.447","South Pierre","931.53","PAIEMENT_CARTE_CREDIT","53","91","2"
"3204","2020-07-06 03:31:31.222","West Rolf","540.72","TRANSFERT_INTERNE","462","245","1"
"3205","2021-11-11 20:51:40.479","Pourosville","860.53","VIREMENT","221","105","1"
"3206","2023-03-14 21:31:05.143","West Rina","414.47","VIREMENT","189","46","4"
"3207","2023-09-25 05:26:36.821","New Kelleychester","111.34","VIREMENT","241","398","4"
"3208","2021-08-30 23:49:54.087","Vandervortfurt","747.26","AUTRE","190","50","5"
"3209","2023-04-05 21:14:17.16","Reingerview","538.86","VIREMENT","255","396","3"
"3210","2020-03-01 12:54:27.486","Creminshire","49.3","TRANSFERT_INTERNE","39","100","1"
"3211","2021-02-02 01:30:18.83","South Trina","23.96","RETRAIT","443","152","4"
"3212","2021-04-24 14:17:27.032","Port Ying","919.08","AUTRE","378","90","4"
"3213","2021-12-18 02:20:20.992","Lake Brooks","82.92","TRANSFERT_INTERNE","292","305","4"
"3214","2020-06-17 12:51:43.125","Joshuamouth","225.02","AUTRE","11","77","2"
"3215","2021-02-05 18:29:59.695","New Lionel","687.74","RETRAIT","441","289","2"
"3216","2020-12-13 14:00:10.518","Littletown","447.81","AUTRE","361","68","5"
"3217","2021-07-14 02:03:40.388","East Santos","469.82","TRANSFERT_INTERNE","358","150","1"
"3218","2023-03-14 11:52:59.181","West Sheamouth","911.98","VIREMENT","9","183","2"
"3219","2022-02-08 01:25:15.961","East Cecil","872.95","VIREMENT","68","183","4"
"3220","2020-10-24 00:43:25.043","Tanikaland","105.86","VIREMENT","380","298","3"
"3221","2020-03-04 20:54:05.69","Idaland","765.22","TRANSFERT_INTERNE","140","191","3"
